7340000,11.319733,77.011246,0.31,5,2.38
7342000,11.319729,77.011244,0.37,5,2.38
7344000,11.319725,77.011242,0.70,5,1.22
7346000,11.319722,77.011240,0.24,4,2.38
7348000,11.319721,77.011237,0.61,4,2.38
7350000,11.319720,77.011235,0.39,4,2.37
7352000,11.319719,77.011235,0.22,5,2.37
7354000,11.319716,77.011235,0.24,5,1.22
7356000,11.319712,77.011236,0.30,5,1.22
7358000,11.319706,77.011237,0.11,5,1.22
7360000,11.319701,77.011237,0.22,5,2.37
7362000,11.319703,77.011238,0.17,5,2.37
7364000,11.319704,77.011239,0.41,5,2.37
7366000,11.319703,77.011239,0.50,4,2.36
7368000,11.319705,77.011239,0.80,4,2.36
7370000,11.319703,77.011237,0.33,4,2.36
7372000,11.319703,77.011237,0.15,4,2.36
7374000,11.319703,77.011236,0.52,4,2.36
7376000,11.319703,77.011237,0.19,4,2.36
7378000,11.319703,77.011237,0.15,4,2.36
7380000,11.319705,77.011239,0.09,4,2.36
7382000,11.319706,77.011239,0.37,4,2.35
7384000,11.319709,77.011242,0.28,4,2.35
7386000,11.319712,77.011244,0.91,4,2.35
7388000,11.319714,77.011245,0.28,4,2.35
7390000,11.319719,77.011246,0.69,4,2.35
7392000,11.319722,77.011248,0.74,5,2.35
7394000,11.319723,77.011248,0.67,5,2.35
7396000,11.319721,77.011247,0.17,5,2.35
7398000,11.319720,77.011247,0.28,5,2.34
7400000,11.319720,77.011246,0.76,4,2.34
7402000,11.319719,77.011245,0.43,4,2.34
7404000,11.319718,77.011246,0.61,4,2.34
7406000,11.319721,77.011248,0.31,4,2.34
7408000,11.319717,77.011247,0.13,4,2.34
7410000,11.319717,77.011247,0.19,4,2.34
7412000,11.319717,77.011248,0.15,4,2.34
7414000,11.319717,77.011248,0.43,4,2.33
7416000,11.319715,77.011249,0.09,4,2.33
7418000,11.319706,77.011256,0.46,4,2.33
7420000,11.319706,77.011257,0.11,4,2.33
7422000,11.319707,77.011257,0.48,4,2.33
7424000,11.319694,77.011262,1.04,5,1.22
7426000,11.319670,77.011272,0.28,5,1.22
7428000,11.319652,77.011285,0.35,5,1.22
7430000,11.319638,77.011295,0.39,5,1.22
7432000,11.319631,77.011300,0.37,5,2.32
7434000,11.319630,77.011300,0.56,5,2.32
7436000,11.319633,77.011301,0.07,5,2.32
7438000,11.319637,77.011304,0.41,5,2.32
7440000,11.319639,77.011303,1.22,5,2.32
7442000,11.319642,77.011306,0.28,5,2.32
7444000,11.319647,77.011307,1.00,5,2.32
7446000,11.319645,77.011306,0.80,5,2.32
7448000,11.319647,77.011305,0.39,4,2.31
7450000,11.319649,77.011304,0.22,4,2.31
7452000,11.319657,77.011306,1.00,4,2.31
7454000,11.319658,77.011305,0.20,4,2.31
7456000,11.319659,77.011304,0.19,4,2.31
7458000,11.319661,77.011304,0.31,4,2.31
7460000,11.319664,77.011306,0.22,4,2.31
7462000,11.319663,77.011306,0.31,4,2.31
7464000,11.319668,77.011308,0.11,4,2.30
7466000,11.319670,77.011309,0.89,4,2.30
7468000,11.319667,77.011306,0.94,4,2.30
7470000,11.319667,77.011306,0.52,4,2.30
7472000,11.319672,77.011307,0.59,4,2.30
7474000,11.319676,77.011307,0.96,4,2.30
7476000,11.319678,77.011306,0.44,4,2.30
7478000,11.319682,77.011305,0.54,4,2.30
7480000,11.319681,77.011302,0.59,4,2.29
7482000,11.319677,77.011301,0.50,4,2.29
7484000,11.319675,77.011299,0.24,4,2.29
7486000,11.319675,77.011298,0.41,4,2.29
7488000,11.319671,77.011298,0.22,4,2.29
7490000,11.319672,77.011300,0.22,4,2.29
7492000,11.319671,77.011300,0.31,4,2.29
7494000,11.319669,77.011300,0.22,4,2.29
7496000,11.319670,77.011302,0.44,4,2.29
7498000,11.319668,77.011301,0.13,4,2.28
7500000,11.319667,77.011302,0.37,4,2.28
7502000,11.319669,77.011301,0.43,4,2.28
7504000,11.319672,77.011300,0.26,4,2.28
7506000,11.319671,77.011299,0.35,4,2.28
7508000,11.319672,77.011296,0.46,4,2.28
7510000,11.319672,77.011293,0.13,4,2.28
7512000,11.319672,77.011293,0.43,4,2.28
7514000,11.319671,77.011293,0.44,5,2.27
7516000,11.319672,77.011288,0.85,5,1.22
7518000,11.319668,77.011288,1.07,5,1.22
7520000,11.319660,77.011289,0.85,4,2.27
7522000,11.319659,77.011290,0.72,5,2.27
7524000,11.319660,77.011290,0.22,5,2.27
7526000,11.319658,77.011286,0.33,6,2.27
7528000,11.319653,77.011289,0.30,5,1.22
7530000,11.319655,77.011289,0.65,5,1.22
7532000,11.319653,77.011291,0.33,5,1.22
7534000,11.319654,77.011292,0.67,6,1.22
